0	-0.0001335144	-0.0
1	-5746.164	-333.90625
2	-5602.414	1320.2874
3	5692.716	-850.0138
4	4435.0537	3668.8577
5	5706.641	-751.1351
6	121.79436	-5754.6787
7	-3200.1006	-4784.3506
8	5619.6396	-1245.0879
9	5738.1	452.9603
10	2327.4724	5264.423
11	5022.9585	-2810.9102
12	-1376.6611	-5588.9565
13	4438.419	3664.9846
14	-1240.6871	-5620.786
15	2322.3857	5266.8105
16	908.1328	5684.0684
17	-4627.083	-3423.9202
18	3918.5269	4216.558
19	-2320.32	-5267.8584
20	2272.69	5288.6406
21	-4355.3037	-3763.8613
22	5756.373	-0.35720062
23	-5218.8027	2429.1462
24	5531.5234	1593.4633
25	5620.725	1242.981
26	-3472.7332	-4591.0996
27	2408.7305	5228.409
28	5747.3945	-327.417
29	-5722.1035	630.0576
30	4290.111	3838.7305
31	-4766.332	3228.4448
32	4983.207	-2882.6958
33	-725.156	5711.1064
34	3689.408	4419.45
35	-24.368267	5757.052
36	-4295.409	3833.3945
37	-4002.0552	4138.8057
38	4622.635	3431.836
39	-5743.2446	-404.02112
40	-4797.774	-3182.7568
41	-4506.633	3583.2007
42	5748.283	329.49573
43	-4810.2324	-3164.4683
44	-3320.5796	4703.829
45	-5642.2695	-1148.4462
46	-5529.7925	1605.0842
47	-5712.6816	722.2658
48	5700.671	811.9339
49	-5463.4873	-1818.9147
50	-4916.54	-2997.7832
51	-1624.3687	-5524.587
52	-5657.558	-1073.925
53	-268.19003	-5752.417
54	5137.1064	2602.6836
55	-2138.9282	5346.9717
56	-1343.6713	5600.076
57	4551.4277	-3528.836
58	5125.305	2626.757
59	2553.5835	-5162.3115
60	2277.8467	5289.924
61	-410.54883	5744.99
62	1671.688	5511.835
63	1264.2249	5619.3867
64	-5446.3486	-1874.8362
65	-5684.4307	-930.7208
66	-5757.327	182.47122
67	4030.8086	-4115.173
68	4037.5503	4108.7256
69	779.3607	-5707.6123
70	-4165.3193	3979.5183
71	-5224.746	-2427.0503
72	5727.6943	618.83136
73	-5458.6865	1842.3088
74	-3666.5261	-4444.036
75	-5099.109	2682.1074
76	-2516.7627	-5182.917
77	-3061.4092	4881.1562
78	-4478.285	3625.4214
79	4021.396	-4126.6816
80	3997.0334	-4150.5156
81	-5662.1797	-1070.0647
82	5592.9175	1388.0482
83	-3581.04	-4514.9336
84	-3690.1958	-4426.419
85	-4067.4875	4082.6504
86	56.3589	5762.9004
87	-1382.3542	-5595.1025
88	-582.0996	5734.05
89	-5634.9927	1211.2068
90	5005.6475	-2857.4468
91	-951.3059	5684.956
92	-50.910694	5763.983
93	-4616.8076	-3451.605
94	3681.7454	4435.6553
95	-848.8418	-5701.9316
96	-940.3189	5687.7227
97	126.12325	-5763.713
98	2620.9006	5135.1797
99	-4494.6787	-3610.8838
100	2760.611	5061.793
101	5641.66	1190.125
102	-4985.632	2896.6804
103	-4831.3525	-3147.5522
104	4279.4756	-3864.966
105	-2971.7715	-4941.909
106	-3651.7427	4463.258
107	-5425.837	1954.0002
108	-5465.544	1840.8408
109	5449.1533	-1889.4393
110	-5227.4688	-2437.0176
111	5765.4355	-163.97617
112	5542.5283	-1596.8705
113	716.0265	5723.5845
114	-3336.037	-4705.882
115	4603.758	3475.9106
116	-5737.168	-603.8408
117	4132.044	-4025.88
118	1129.4822	5657.663
